0,1,2,3
-1.8260760516440833,2.868112924104313,0.19200333300823597,-0.09317417268862402
-1.447546355037506,2.913005424636257,0.46127059531816605,-0.1624940953566345
-1.9962711644853164,2.8548587270153662,0.1321696866266084,-0.078074828169376
2.6299782685648316,-0.5839631642575954,0.050519274468111525,2.1682178305338606
-1.9125380933173664,-1.545614620625956,2.3723379833545257,-0.6278616616976491
3.8190308534862645,1.2100285528684271,1.5164693660583253,-0.3799637691895096
-0.5773870246897815,0.9651423418823213,-0.7616171044768054,0.07977735846028598
-2.056747264833899,-1.5156167071172875,2.375800645217596,-0.6080294331054364
-0.3164998508102022,2.8588735977340205,0.8210394989774421,-0.005280897657956125
2.6942668830872663,1.1255534237896614,0.8156204385605454,-0.15964651998638665
0.35841128853027954,1.0058541239296908,-0.4956326706354431,0.1298480399649671
-0.4169019050011053,-0.6729112960757231,-1.3066648142946322,2.383641299471108
2.3307989336388775,1.0940386700138531,0.5597350826431323,-0.09498030918105381
-3.053931425710477,-1.6043910011996867,1.181023089951706,-0.08022440894571051
2.052478511085663,-0.6730104742277928,-0.19658491927693333,2.207263837094768
1.1150544917643521,-0.7002289044498964,-1.5767328630001014,-1.2487990612178481
3.0586262720009847,1.1575450678334307,1.0072464920765176,-0.22316166149032368
-1.2184189721829017,-1.0141806460540614,-0.24090988845669534,0.12057119896418542
-2.3585406411871537,-1.3735873504098177,-0.12222362375261413,2.1914293103103604
-2.4561922270591388,2.8724188337972323,-0.13723553028461677,0.05130225313929173
-3.3741512755417298,-1.6407162945941673,0.9040793228413814,-0.0016905193730603813
-2.8521286385663007,0.36102913250022195,0.442490698402754,-0.049178135284199044
0.5236985360646994,-0.7694072557998515,-1.8521604139001568,-1.1954087726415086
-2.9461646595263,-1.6516118894976966,1.6981189256858258,-0.4452701435118434
-1.0742885092474899,0.9718677312723791,-0.8606520645445883,0.12019207839606234
0.8983843975274951,-0.6602561005950293,-0.9705091991071356,2.396483105874866
-2.8846153504218788,0.3570311241882829,0.4359801250448971,-0.048835805732773484
0.885500541237246,-0.6976532647352596,-0.9783551578030902,2.365706736049016
-3.314851289806985,-1.6637340122375133,1.5050758205149632,-0.37979652766117333
2.799784448182525,-0.8024324658078305,1.607104286518376,-0.1894482852597187
4.08557391719084,1.2120554258371152,1.580723041626966,-0.38998780786889664
3.0485769551023694,1.104622129015355,0.9308816885910066,-0.22044941031473161
-3.1941419912504023,-1.6623153388663594,1.5885289541002319,-0.4115982751305003
2.086546826436553,-0.685988842320126,-0.30948035155884246,2.234215697670001
-0.27238074688227704,-0.7198485459786765,-2.0413487850490246,-1.203609752431124
-0.25348254431036304,-0.7203080495556125,-1.2449914617700684,2.331370618093471
-2.856322166841052,-1.3625188433711994,-0.2915358212103592,2.2671664757518215
-1.4464825852039263,-1.6099088001211699,2.4671009424087633,-0.60022189174932
-1.2724803410916443,-0.7959233204992282,-1.9676919269533533,2.5416512128714115
-0.4691315437441562,1.0201196942241277,-0.7247425005730447,0.10514923434641464
-0.4194585669311578,-0.8233927534467207,-2.3111874365501173,-1.1817935270023479
-0.9680887671920009,0.9775270102951255,-1.036519456361759,0.1859548863849677
-2.8263909284627866,-1.4006857562966197,-0.29861980432645874,2.2394673061236885
-1.4039562393989562,2.9047231280834866,0.5539615411805118,-0.20549893046891796
-0.3689474027476462,-0.767441560742517,-2.131906323503296,-1.2010414628418766
2.619273382809593,-0.6814884029378033,-0.7569875880604371,-1.429976632007876
1.2470575660576075,-0.7177074469904521,-1.4408374849140848,-1.3069100953489177
2.0757975936397766,-0.7469704055233853,-1.0464430427775762,-1.3654166201359463
0.4111775755251678,-0.93125538423839,0.8667820283162064,-0.23998196139050093
-2.6366376129741917,-1.6183148357356114,1.31876188957199,-0.14697813704701923
-0.5454476462963856,-1.306565355155174,0.9463790597207867,2.1519678209482493
1.1102062762998746,-0.7235112963960498,-1.5232303681173665,-1.2772956667335886
2.607783251376815,1.1380180501113613,0.7744032159317044,-0.1453569043270511
3.229634861899898,-0.625703858498704,-0.398280319683583,-1.5241175772668594
-0.9204677167251177,-0.8454036360064289,-2.5033033892861902,-1.128235184551853
-2.317358077856891,-1.5113108744797081,1.7102848054800008,-0.21555997629065496
-2.4882105985794327,-1.6067224451847495,1.3910589319678583,-0.17016113702958316
3.3965147336441674,1.1613108189644494,1.1152567919312235,-0.24926322450451305
1.5085715508861106,-0.4550526934410226,-0.23358174657233993,0.3204201425004987
-1.0340796689362246,-1.0304236893240777,-0.30409365735412663,0.13498989651065207
0.3386075676447092,-0.9862041060024573,0.2881289937040837,0.058136233733421465
-2.5647777745412674,-1.3660345226203434,-0.06155661021897817,2.1758470173327584
-0.7502102683980943,-0.8321262061021798,-2.2668772250084865,-1.2006634858702152
-2.1396145341577344,2.825680881505275,0.13642928898767356,-0.09406032636019548
-0.48313049574360156,-1.2482356625955136,1.126000760050267,2.133708848814347
1.0612774539277123,-0.6488731713552598,-0.6926760981484725,2.303085705370133
2.9063167658888043,-0.6246607862270945,-0.5976356218059226,-1.4510647363619125
-1.0620501892641387,-0.7783437356107106,-2.524598262003295,-1.0622322626538616
3.0030831128423996,-0.35490154188635675,0.6688542564831657,0.1647504221817184
1.0981991650812786,-0.7524438498197261,-1.584148736765981,-1.281027038753586
0.7155466568205795,-0.6849976748597859,-1.0091252711740792,2.3991537964162206
-0.3035764182958984,-0.7042640971608796,-1.3262040180642483,2.3691810085197074
-0.8425898813068691,1.0202217311627173,-0.6993230602781738,0.09290602412782009
-1.343436312041153,-1.5854249642217992,1.9879459863839721,-0.26956746978638296
1.2269211588611495,-0.6831613438903,-1.4165407750901198,-1.2870155489460453
-0.25583052082286784,-0.6740032347052999,-1.1860972290057217,2.3363702029542033
-1.4024011688728781,2.8925413127876007,0.3866474963335163,-0.1541422808205178
-2.4272565641049586,-1.5765683579538528,1.4947320080074786,-0.18364700521832622
2.928404785430571,1.164032863345274,1.0787970452746385,-0.2376937236776154
-3.0694279018914195,-1.594945044620079,1.131007929541199,-0.055822127888994086
-2.0540937288076675,2.8583686936020216,0.0825107798279506,-0.05771805477359097
-3.213367069770541,-1.6452628730315801,1.0349007978663605,-0.05435789048597871
3.510889508492542,1.1954676195257277,1.2552364509352005,-0.276172336259596
2.845797591821702,-0.6328718662857437,-0.6066105210404831,-1.4520565257283609
-1.067424906528603,-0.8336563159037923,-2.4849188523279024,-1.1176493409765873
3.530605494752964,1.2031517142229886,1.2655419378040615,-0.2789734572411402
-0.47479041574407743,-0.7141790719682898,-1.3772194399776687,2.379931432701109
3.491574840689442,-0.3401799202033018,0.8922069916825944,0.09451677651906318
1.0093559462846078,-0.4681834434126193,-0.5388140632867355,0.43097894630104433
2.723668520348594,1.15100117159922,0.8029097190444845,-0.14930748039100858
2.2873092906473667,-0.634801236838546,-0.18611731938620174,2.2237441624161187
