displacement,horsepower,weight,acceleration
-0.8734026847500652,-0.17307692307692307,-0.6346123322311984,0.037267080745341276
-0.8050465527050061,-0.07692307692307693,-0.4936571070084766,-0.335403726708075
-0.9319936550744016,-0.23076923076923078,-0.9475807136579196,-0.012422360248447386
1.030803850790867,0.8076923076923077,1.2503651711709625,-0.2111801242236029
-0.6097433182905515,0.019230769230769232,-0.3503128101718104,-0.4596273291925471
1.9877896994216946,2.5961538461538463,1.532275621616406,-1.453416149068324
-0.3949097604346515,-0.057692307692307696,-0.4482647463435323,-0.23602484472049723
-0.8148117144257289,0.0,-0.7445096264726425,-0.08695652173913082
-0.6390388034527197,0.15384615384615385,-0.1974122268793664,0.13664596273291904
1.499531613385558,0.9615384615384616,1.2658941366616012,-0.8322981366459634
0.2788863982952169,-0.09615384615384616,0.46077700276232597,0.8322981366459625
-0.7269252589392243,-0.19230769230769232,-0.8185708465049201,0.7826086956521738
1.1870464383224306,0.9615384615384616,1.3674296802542398,-0.4099378881987584
-1.0882362426059653,-0.4807692307692308,-1.2545764160497799,0.3602484472049689
1.030803850790867,0.6538461538461539,0.20753541168421566,-0.8322981366459634
0.2788863982952169,0.0,0.9433694687791022,0.9068322981366459
1.499531613385558,1.6346153846153846,1.6541182739275722,-0.8074534161490691
-0.8343420378671743,-0.28846153846153844,-1.003723896585614,-0.13664596273291948
-0.7464555823806698,-0.38461538461538464,-0.5414385392873653,0.5341614906832296
-0.9710543019572925,-0.9423076923076923,-1.3859753548167237,1.2795031055900623
-1.0882362426059653,-0.5769230769230769,-1.2187403418406133,1.0062111801242233
-0.9710543019572925,-0.5384615384615384,-1.015669254655336,0.6583850931677018
0.03475735527714862,0.0,0.19081191038660458,0.7080745341614904
-0.8636375230293425,-0.4807692307692308,-0.8962156739581142,0.3850931677018628
-0.9612891402365698,-0.28846153846153844,-1.2904124902589464,-0.23602484472049723
0.5230154413132851,-0.3269230769230769,0.6913224135079642,1.4037267080745344
-0.9710543019572925,-0.5384615384615384,-1.1112321192131136,0.6086956521739131
0.5230154413132851,0.057692307692307696,0.6327901589663254,0.9068322981366459
-1.0491755957230744,-0.6730769230769231,-1.2271020924894187,0.8571428571428573
1.499531613385558,1.1538461538461537,1.799851642378183,-0.4596273291925471
2.524873594061445,2.5,1.707872385241322,-1.3291925465838517
1.9877896994216946,1.6346153846153846,1.4629925448120173,-1.0559006211180133
-1.0491755957230744,-0.6346153846153846,-1.1291501563176969,0.48447204968944096
1.030803850790867,0.6538461538461539,0.8716973203607692,-0.4844720496894414
-0.5511523479662152,-0.09615384615384616,-0.7015063374216426,1.031055900621118
-0.5511523479662152,-0.4423076923076923,-0.5139642157270043,-0.4347826086956528
-1.1565923746510245,-0.8269230769230769,-1.2067949837708911,1.0062111801242233
-0.2777278197859787,0.40384615384615385,-0.11379472039131112,-0.683229813664597
-0.9612891402365698,-0.5769230769230769,-0.7349533400168647,1.3291925465838508
-0.4437355690382651,-0.19230769230769232,-0.16754883170506096,0.5590062111801244
-0.4437355690382651,-0.09615384615384616,-0.0540679300427002,0.48447204968944096
-0.7562207441013925,-0.25,-0.32881116564631047,1.0062111801242233
-1.029645272281629,-0.5192307692307693,-1.2247130208754744,0.5590062111801244
-0.736690420659947,0.34615384615384615,-0.9093555678348086,-0.7080745341614912
-0.5511523479662152,-0.38461538461538464,-0.5414385392873653,0.40993788819875754
1.1870464383224306,1.0576923076923077,1.128522518859796,-0.5341614906832305
0.5230154413132851,0.19230769230769232,0.553950795706159,0.16149068322981336
1.0600993359530353,0.9615384615384616,0.5133365782691036,-0.5341614906832305
0.5230154413132851,-0.4423076923076923,0.5216983289179091,1.4037267080745344
-0.7562207441013925,-0.057692307692307696,-0.670448406440365,-0.08695652173913082
-1.137062051209579,0.28846153846153844,-0.32881116564631047,-0.4596273291925471
0.5230154413132851,0.09615384615384616,0.4070228914485761,0.40993788819875754
1.1870464383224306,1.0576923076923077,1.4271564706028508,-0.5838509316770192
1.499531613385558,1.3461538461538463,1.449852650935323,-0.8322981366459634
-0.8245768761464516,-0.1346153846153846,-0.7170353029122815,0.6583850931677018
-0.9710543019572925,-0.1346153846153846,-1.0335872917599194,-0.2111801242236029
-0.7562207441013925,0.09615384615384616,-0.4542374253783934,-0.13664596273291948
1.9877896994216946,1.4423076923076923,1.9981445863355711,-0.9565217391304355
0.601136735079067,0.4807692307692308,0.49541854116452033,-0.06211180124223649
-0.4437355690382651,-0.21153846153846154,-0.430346709238949,0.2608695652173907
0.33747736861955324,0.28846153846153844,0.5013912201993814,0.11180124223602471
-1.0784710808852425,-0.5769230769230769,-1.2187403418406133,-0.03726708074534216
-0.8929330081915107,-0.4807692307692308,-0.949969785271864,-0.5341614906832305
-0.9710543019572925,-0.46153846153846156,-1.397920712886446,-0.7826086956521747
-1.2347136684168063,0.038461538461538464,-0.7946801303654757,-0.4596273291925471
0.5230154413132851,-0.1346153846153846,0.030744112252327316,0.2857142857142855
1.1870464383224306,1.0576923076923077,1.483299653530545,-0.2111801242236029
-0.9612891402365698,-0.6730769230769231,-0.992973074322864,1.6770186335403732
1.0503341742323125,1.0576923076923077,0.8083869225912416,-0.9565217391304355
0.5230154413132851,0.28846153846153844,0.6268174799314643,0.2608695652173907
0.5230154413132851,-0.4423076923076923,0.19439551780752126,1.031055900621118
-0.5511523479662152,-0.23076923076923078,-0.42556856601106013,0.40993788819875754
-1.0394104340023516,-0.38461538461538464,-1.0395599707947805,-0.2111801242236029
-0.2777278197859787,0.7115384615384616,-0.10184936232158893,-0.9813664596273298
0.5230154413132851,0.09615384615384616,0.33773981464418745,0.6583850931677018
-0.7269252589392243,-0.17307692307692307,-0.7170353029122815,0.16149068322981336
-0.736690420659947,0.057692307692307696,-0.06004060907756129,-0.2111801242236029
-0.7562207441013925,0.038461538461538464,-0.7050899448425593,-0.11180124223602515
1.499531613385558,1.6346153846153846,0.7988306361354638,-1.0807453416149075
-1.0882362426059653,-0.4807692307692308,-1.1052594401782525,0.8074534161490686
-0.9612891402365698,-0.23076923076923078,-0.9272736049393919,0.2857142857142855
-1.0784710808852425,-0.5769230769230769,-1.1661807663338357,0.2608695652173907
1.9877896994216946,1.5384615384615385,1.7544592817132385,-0.9565217391304355
1.1870464383224306,1.0576923076923077,1.2921739244149901,-0.335403726708075
-0.9612891402365698,-0.6153846153846154,-1.1279556205107246,0.40993788819875754
1.9877896994216946,1.8269230769230769,1.7042887778204054,-0.7080745341614912
-0.7269252589392243,-0.28846153846153844,-0.6501412977218373,0.2857142857142855
1.5971832305927853,1.5384615384615385,0.9863727578301021,-1.0807453416149075
0.34724253034027597,-0.09615384615384616,0.32221084915354864,0.7080745341614904
1.1870464383224306,1.0576923076923077,1.746097531064433,-0.4596273291925471
1.030803850790867,0.6730769230769231,1.0449050123717407,-0.08695652173913082
-0.9612891402365698,-0.5192307692307693,-1.0276146127250583,0.3105590062111802
1.1870464383224306,0.8653846153846154,0.8836426784304913,-0.5341614906832305
-0.736690420659947,0.38461538461538464,-0.38734342018794915,-0.4596273291925471
-0.7855162292635607,-0.38461538461538464,-0.895021138151142,-0.335403726708075
-0.7855162292635607,-0.09615384615384616,-1.041949042408725,-0.335403726708075
-0.8929330081915107,-0.40384615384615385,-0.9619151433415862,-0.28571428571428636
1.030803850790867,0.8653846153846154,0.5420054376364368,-1.2049689440993796
0.03475735527714862,-0.1346153846153846,0.07733100872424384,0.43478260869565233
-0.736690420659947,-0.5384615384615384,-0.0540679300427002,1.1304347826086953
1.509296775106281,1.0384615384615385,1.6003641626138225,-0.2111801242236029
-0.7464555823806698,0.038461538461538464,-0.5844418283383652,-0.2111801242236029
-0.22890201118236508,0.38461538461538464,-0.4781281415178378,-1.0062111801242242
-0.9710543019572925,-0.6730769230769231,-1.387169890623696,0.9068322981366459
1.509296775106281,1.2115384615384615,1.6338111652090446,-0.5838509316770192
-0.8636375230293425,-0.038461538461538464,-0.7218134461401703,0.037267080745341276
-0.7562207441013925,0.038461538461538464,-0.5378549318664487,0.40993788819875754
-0.5999781565698288,-0.21153846153846154,-0.7289806609820036,-0.6086956521739135
-0.5511523479662152,-0.11538461538461539,-0.2870024124022828,0.11180124223602471
1.1870464383224306,1.0576923076923077,0.9075333945699356,-0.335403726708075
0.5230154413132851,-0.1346153846153846,0.3664086740115207,0.037267080745341276
1.0600993359530353,0.8653846153846154,1.4570198657771563,-0.5838509316770192
-0.4925613776418788,0.4807692307692308,-0.07795864618214457,-0.3850931677018637
1.9877896994216946,1.0576923076923077,0.914700609411769,-1.453416149068324
-0.8929330081915107,-0.6153846153846154,-0.9320517481672808,-0.11180124223602515
0.03475735527714862,-0.2692307692307692,0.019993289989577348,0.5590062111801244
-0.3949097604346515,0.5192307692307693,-0.22488655043972744,-0.4596273291925471
-1.1468272129303017,-0.7115384615384616,-1.397920712886446,0.8074534161490686
-0.9710543019572925,-0.1346153846153846,-1.069423365969086,0.2857142857142855
-0.6488039651734424,0.1346153846153846,0.1848392313517435,0.08695652173912993
0.03475735527714862,-0.19230769230769232,-0.03614989293811692,0.11180124223602471
-1.029645272281629,-0.8076923076923077,-1.4337567870956125,0.5093167701863349
0.33747736861955324,0.19230769230769232,0.45958246695535376,0.11180124223602471
1.499531613385558,1.6346153846153846,1.7962680349572662,-0.7080745341614912
1.9877896994216946,1.5384615384615385,1.6600909529624333,-0.8322981366459634
-1.029645272281629,-0.5192307692307693,-1.1590135514920024,0.7080745341614904
